id,userid,appid,name,model,platform,version,pushid,uuid
660,8021,com.moodle.moodlemobile,samsung,SM-A536E,Android-fcm,13,cKDDFjpIRcyWxHAabO4qXI:APA91bHMaG3CnSkWWgOvAICPu033OQDyQl74m45DpPv3hiJ696lndaXmhIIASlrJjwakHY2mgIoWv-GrVkOdW1nkHAfx3xqpna6ntH2wncQoZwJ4A2er4O33pGerThq855mmMz8odG8s,faf463bd06792a02
661,5603,com.moodle.moodlemobile,Apple,"iPhone13,2",iOS-fcm,16,e7CnWjQsm0ksl87udGsCw4:APA91bG_dMKOcSWuQNHj1IpSREaotIB5V1Sy8dZ0fG11t8khYDBie2dNk-K1zvIFsTBOhdNbAVUmm0-Nhh6y9a69u0v7p_Ue0nNVv6Tt_L2i-dtPu1kgNefCEkUlKVcqMWhc_L_HuqHM,23FB1D66-B945-4963-8773-F2C03C380E55
662,8567,com.moodle.moodlemobile,Blackview,Tab 13,Android-fcm,12,d42RXCjDRneMnVVpxZL8g1:APA91bFrzcSkirU3omNrd1mMSfuOW9Apktm_yes72B2kLX4N9WM4ZUJ8nTSf03jZwvzaMvHN9C6HNy7Quf8Vun_klSm_EW-6Q4EqpA7UcyJYRMbgn55TZVjbf-Ktz6DzYvrwqESdkDPm,8d54ee9ba81decbf
663,7786,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,16.1.1,f7uThA6AKkqds6nerb2Eaf:APA91bGsJmdDMwaRvI7rMYf9l29Om_3fj5hrJDSWhIlDO2_gr3r1hZK2GK-yNoTYPNplk6nyIjpxidZJpq3oTnEIIE54Kf6_Yv3biQnORwkHH8Dr0X2VNA0aeNKzowLHAROkAVUiN0I_,1FBF7BF9-EC76-497E-A062-C4FD6C40FDDA
664,6592,com.moodle.moodlemobile,Apple,"iPhone9,4",iOS-fcm,15.5,d1BG_8udMEtEn3C36cDkuZ:APA91bGOiw9mj1X1QyZ6DcozFmVucLlnuYKUE3JQyguxnUHr82kiag4EmMFe40i_YfoP7T1U9630SH8mRk-aF7sTy8zFcPYSL_GsG9kWgPqHRNTTloM4G-oEonsIZOr242luLna3WrMs,DC7D4EE3-8224-4A1C-80F0-EFA89BD668A1
665,6843,com.moodle.moodlemobile,Xiaomi,M2010J19SG,Android-fcm,11,cgI0mzToR9usSV0lbhQu5w:APA91bGxJVkjsqVCjlmx5OSm3lZc-tAhMClWpC1MJd5vZBkFdzCYTWdRanxukZvSclajH31tlJFsavJ6AGNkEAeVVCn3LvMAAtG90ApwTynWgGYqON_225HvBRwETW5os9C6DWKYC7Ta,381ff774962110a7
666,4271,com.moodle.moodlemobile,samsung,SM-A730F,Android-fcm,9,dUwP3v2bTaWA3uXmcs-zCH:APA91bElhy7ZIns3SqCWchYby8Mj0DOr673LsJ6POb8l8ReHBk7fKvWFoNiUIDfszK1vUjMbVoW1vmefQTnyTdxoKPjYhAOmnufOgQFhp6CgGMAiDTyh2C5Tt28_Ym43bK1dt8Lzct_8,0fcb3cc53d6a2ce4
667,6733,com.moodle.moodlemobile,Xiaomi,Redmi Note 8,Android-fcm,10,c7Us87lASt4:APA91bHf2QI6xeUCsFK33ozo1Hm44ROET6dcR2VuXIMhBb4_jx_AzfRhXdY7XdhNxjX8EKR8WrBMD99YnsYdtE3LSs6IHOoxGFOnJkpeNII23H575bw3HBaRAsCtnRqf5te9LdZrikNG,ae2e0afbe738d189
668,9017,com.moodle.moodlemobile,OPPO,CPH2095,Android-fcm,12,cfT2ywUuROuv0uNc9_j1iG:APA91bEZMyQfptpC5esiOlgLkfa_J9WqOqz0ZZ8wZWX0LQ5PZkF24UbpiwiirGWFa-HsBhidfFKstpnQ_YBB_zUVEIJ5QywRHQuuocYvFhhfZFb_X47izxb6shVScWnZ9j4zQwny5pTa,87534d3dd915a45c
669,8022,com.moodle.moodlemobile,Apple,"iPhone11,8",iOS-fcm,16.1.1,cJg5RK0KP0NAi-eChwSpaK:APA91bE1XMtsQVW2kFtuVQZ0PvuakUZ42moH8oRK1l7TXDU-R14mOKI1T_McHl5Ze_i3A0ghHC--JKljLXTqJ_HYCVNXSc9xsPW7MYyLOTHo4kRuloCdaubfX_T4UZal5vjqncixZt_C,5F327D0A-85AB-4211-BB94-CAFB7991873B
670,8168,com.moodle.moodlemobile,realme,RMX3472,Android-fcm,12,ckB2mtaEQxWZTIeyBxNvzF:APA91bFzzGJMeNNm4qUDKREyHEh3ssFpiiVc2SF8QXxF96-YSLQf_Bhs7R-TuohkytFC_phN8xfwHt_eUuxT_l-2VbemLFiiVHhnSikGErxA1iWl1cqu7_U57ATk_TsmXy_h9rkupXul,6995e3418876c411
671,7767,com.moodle.moodlemobile,realme,RMX2185,Android-fcm,10,fCeMo0aGSpGHKjueHbJlKv:APA91bHeUoxY9tA80yCWTD9Fn2KtQp4rBNjCkQg1afbrTSN_QFWXshq8VpVeyFzpKTV3GZ-SUjU-la5eKXRkhH2VZV469W8ugUdpBPuxTS7FLJyO8mjqAsYJAD4NAgl-swf8eRZg8XSY,0c9b6d666bb79776
672,5782,com.moodle.moodlemobile,OPPO,CPH1937,Android-fcm,11,fkp2vw-GSVe6HxGq0awfQ5:APA91bHawAOX9vRbyNgOv268iiZskRp2b72yZKN4mZHeKkooFYDNaWj6uHAX3WQbvQUf-9MAoZJnNHhGNFSvk1xN9U_ScXV7-cbDZVWjWbK4eQHg0FkPR3cr017vC91U2YTm8y39l1oP,dda1422088c35f87
673,7768,com.moodle.moodlemobile,Apple,"iPad13,16",iOS-fcm,15.6.1,ep9kg0g500gcs2uIeDTWh1:APA91bH7mJUpVBpAoZhBa19xLi8cl5OFM3jlfQLuXtPwo0v1X9KxGKEucZUGotDwXGDvuNueV3zQFlB7VYSr_Wj7Qe_a_EiAlNE0T3vGr5Ttn_w7Jf2CX6e75Z1r1Fx6s6yEp-8fwBWY,BA083EC8-3969-4D14-AC61-BC7531EB55B0
674,2675,com.moodle.moodlemobile,Apple,"iPad13,4",iOS-fcm,16.1,dkQOdsojfEMfia13HLZS1k:APA91bE364pLCDkyOxlbn8A5UdctsRTEaf5VvrAW8mhN4ZPnUVSBPkXRGbSqKvchpcB5rtjo54jbZnKMbYdpSXz_SrypZ_neewsmq7GBemkAMhG1Q3a2nY21Wfi5apH8hailnEUrgvao,DCFC658C-16AD-448A-B3CD-9A22BDBCED48
675,7814,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,16.0.2,fQylU_3d7Uc9gnHVBBHmTd:APA91bE3kaGvmhG3FkjL3j-_XyA3s1Ch7DOQHZ4_eWHL4I-sUcF1qmjkGXBlHV_hqfWGRTobTLlsDG5qDuHnrjbkBUn_kYGhjzN6XnPaFXK7MhGds7wJXyWdu8v220ndY60wx2SM_g1M,E4DA1C4E-5C07-4426-9E2C-69E224326998
676,7896,com.moodle.moodlemobile,HUAWEI,BAH2-L09,Android-fcm,8.0.0,e8C-b_ayRaOZtQTutADDP4:APA91bFCzVMQ2i1JnBdbM0_xPEjLTn6SWAe9WVZ6ho2ifvDsQ5pdUNzJWmI_kNrzHj5HJfOV8UBGlSJSJPEb6C-rMfm3ALFY44WYhAus0icOr3eb01FZvdTRktiAMp7awd3MdQVXXa1E,69b946b358b72fcd
677,8892,com.moodle.moodlemobile,realme,RMX3630,Android-fcm,12,fHcRVQJ8SWybA0HpXuTGm-:APA91bFfdr6U89SzjrC_ZGhuf2gpr1iZRINFnF9XwNGvAx70CkIMYQ2mvJFOcJuwigFTdIrC6moSOxe8FOOjdPiKkBMS0apaMPlbGOWXwvUpKljP1bqiFx4pLcZtMm3dYdpbKItnLCbO,e015a57300ff2fd9
678,7950,com.moodle.moodlemobile,Apple,"iPad12,1",iOS-fcm,16.1,cOEOFJuMMk4_kgLvMQRkms:APA91bHJbd29kHwGuqDN0dAOwKDvcTZ3sYAPH7SCMHCjZcgM2R974CJCrNUmjvUYZWdBUyLIHhg6M5UohYMTfBncPdg8lSdMu1mVFPNYHicFziTGLQkuUHVghxZKlQI-cUsco5quT6Ij,A660496B-FFC5-4454-A2FF-D87BBF00E156
679,8247,com.moodle.moodlemobile,Xiaomi,2201117TG,Android-fcm,11,eY-UXkWNRQ2FrTCJ9tE0rj:APA91bHlyZcNjWspEo-utaM2o0_W0HKsRn29w0AR6M86Br39_O4ZCawJZTmILLFigP9ZI-YpJJ11akOG7VPQGkQQFs4eOh7Gyu6qRBQ2-p-QSr7ys8HWJXipFOiGfYAvznpnsObcIy6L,af7f948ddc512120
680,7782,com.moodle.moodlemobile,realme,RMP2102,Android-fcm,11,ew9YCcadSR-5BOto9OSMdQ:APA91bEmb6LLMiLIc0XjQu7IVkxr7T-1ffZ6pzXpjPQvTkor8EZ4BGKRMqhd6ZsC2Z1T3_uuAWfm9Ao0ByEdN1gk6XStZqnARS0gxY8fWNlYufmZ7xrgHIerDXi-06dxLKL_HoBB4K6_,606c92760d26d6a6
681,8491,com.moodle.moodlemobile,Apple,"iPhone14,5",iOS-fcm,16.1.1,f48HgFlcj08SmePqu_boYk:APA91bEXUpI7IkHO0qcoWpipw_r_oi51z3QFljQlia59ylGZ3ZMdrkICtku3Cska6hVZGp53N57z_UsMlMWTqy9Fsf-h2Wzl0nHbv-RnFxGXXo8qetEtLoPjbR-jEO2oUecCnTyVpTih,F9E7A03D-D370-4DE6-AB17-0E159882AFF0
682,5671,com.moodle.moodlemobile,Apple,"iPhone11,8",iOS-fcm,16.1.1,eL1g_Y8z3Uq9uybaUJGEU2:APA91bFrseuTKnQSl2i6PY3HWpq_kluHQjwv_oYjbMOMn7Ar96mYNy9QxLyBhlm86K7RFv0ZsQvxYCLFQw4usyZMqjb_vS3zK4FPqB-Kmx0R0Qy4-H5rRFFNfPk0Jwt_aGbDvGQdzB0l,595933CA-D9B3-4582-8BB2-F31F44CFBFF4
683,8398,com.moodle.moodlemobile,Apple,"iPad6,11",iOS-fcm,16.1.1,dRN6YN2MbUkVptom__3N4r:APA91bGxosT0bzqExv2-X6huaVpqH4RK4Qif3t_ksljjzflebbn7JWC0oVDnx_54bilzfDrWfMLGjcOO7N2UGLx7JHQcrorFUEbkllXV5nffc4Tbvm-axeJYVYVPdEJM_rQWO2aeOIR4,74C64A97-1A85-46F4-B201-DA59E622E4A5
685,7988,com.moodle.moodlemobile,Apple,"iPhone14,5",iOS-fcm,16.1.1,eASkJVNOMU_BoSokGIh229:APA91bGH60K7nm0wxoYQLHge0nOmQU0dKATbbtZLJY-Hey-a0iZqd-gTUZzQkXvcNPE7_-XkohVYNbIUR0dbbEyE_b5Qx_YpHxgNjKhyL9rhOXVkUs7YaAI30sKdtL-WADqJyVI2H29P,2C0BADB2-ABF3-4329-A217-7E0C4A2B0CD2
686,7724,com.moodle.moodlemobile,Apple,"iPad6,11",iOS-fcm,15.6.1,fbwotm89j0EAiqd11TIYkW:APA91bEvzjl_KfmC_FZrzso-huqJrHTU5uLsrTOwxqg8nZepo3253Xb36GXUD_nTE0fm_J6Bcp1NBPKeWyqs5Jk6k8dl2zY0xoBoZjZhLLzvee_i5Wgs8-cBjuliP5m4hBvzdxr55PIp,2BFEB8AD-F846-4A0B-943A-312978700376
687,7948,com.moodle.moodlemobile,Apple,"iPhone9,4",iOS-fcm,15.7.1,ewmclgjOsERigk9fcFGRTH:APA91bH8Yj618bAKozDLoABHEIjxNf-RZC5Xq0n_pecvY1xADv06hRLzY74KJbpGNo0M-cGr5QTlPHA6szsiQac-JO905x41Qm7hh-0frEKhuNA_Y5hOM70hix-EF1QAZK1v7WKVSxCA,7EF0769E-F44F-45A5-9A45-EBE2070F7BB0
688,9276,com.moodle.moodlemobile,Apple,"iPhone13,4",iOS-fcm,16.1.1,c1NBfNp24EyBvyxyhaeHqL:APA91bHSf5QhCFPUCUkW8l3_Zd67eSIVipMGPuxnvVi-wjES9izJO59nx0vUOxj83BCDRW3MxrSjVHwJUm82d8UPnfXihg38LhoAr7gXmAQZIpZdoGZCKaGIlXI1MUsSk5RRp8fFNdSf,B74AE363-84E1-4090-9ABB-09282AEE33E3
689,5880,com.moodle.moodlemobile,Apple,"iPad7,5",iOS-fcm,15.6.1,e_eexND410GmgazluVm2vY:APA91bFaM9fDmSWXvl2rDA4HoyK2ommANOfRTzG98sT2LE8Gx6ltTYzP9DzYiU69s4Vqb4661-kFO9O7XYEYY0fhHmqjND1D5Ad-81MNQDaocRM_PTmkNnES6e5Qtt8lOmipTgERs_K_,0F2F42E9-3ED0-4ACB-ACDB-1056096E4403
690,7933,com.moodle.moodlemobile,Apple,"iPhone11,6",iOS-fcm,16,ecebWyP56U_wurZwjE8U7_:APA91bGbkp_WYYIOo5yX-SRQcLARLXg7Pzf-Ghj4OoG61StYOEs6lgfxqZrw-mbSuKkfuPHQQHJ75XXnOHCcKLZ6Cl4ovdSYNUSsJDLnh9wmmcesXeysxAUrcB1AY2LbpoCYJtmKjTFi,C3FB74ED-F913-4EB3-9D63-548A5B922176
691,4822,com.moodle.moodlemobile,OPPO,CPH2457,Android-fcm,12,febNLk8pRuWIPfzVF4X15E:APA91bHVRtSn2ZdKB4mDhaiP49KCa2FEWRYBxOOpboDP-CF-WZc2Xz4ZyZ33nRCmBWcQNGDzRIJsCNdqGA9ZyJS53vK7jF5MacLdu2Zdk44x3HuM44Ien3E-_kttIF1KAy0vidNgLynh,1ef8c90197c20467
692,7800,com.moodle.moodlemobile,Apple,"iPad13,16",iOS-fcm,15.6.1,eAcW-n7niEGCuXbyoZBzhQ:APA91bH5mDxBNXmesZDCz3L6-nd7rGIvj9dOv7OsCtviNJ2---gyU8K2rqdYaUDB4d2OyT6i9fH9jvDdQ_O-hsfDdKGZIUOyGpgSeHCNWPBfwbSlHzRGqybQmwnk9AnmrfxhOUu3iXn_,A639ADB5-9A10-471E-9AAA-D8D238F9294B
693,7722,com.moodle.moodlemobile,Apple,"iPad7,4",iOS-fcm,15,erFbR3gHb0Aqswf2tPEyMl:APA91bGTjsjj7gU81vmWZobsonLNyy0fTEOhy1kVoqFfeK9hos0oldwzbhAiET3YVOoDE4P_KsRIqwa-5GvoFH2afeSzr_PkDQl1yv9oWEr8NTUQNL_2IXnztMWX6YJSZtQ0llnBKUCx,F2661623-1EE8-4C97-B515-49D4AF7BC8F6
694,1080,com.moodle.moodlemobile,OPPO,CPH2083,Android-fcm,9,eNikuemlTKeOSsq2is1tyN:APA91bGgnEaC-7sOxFFyu-6OpUf1frMJzIJMzhTi2mTSH9swat_gs54Iw5e7dHqTCAbrNoYpEXTgExCmINvCJSdG0HFleIceJOOfx5OKsTLrjVQLszOakFl6-_Y-cZmXNv95fuiB6pzH,688ae84a829e9577
696,8790,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,16,djKo1-7jyk3Tl2Lso-rSSa:APA91bHoUzRoUEIPEAqV8Ba6LJX9hp7kmmEaAPMlL6Ge7E8Nwa7v-HgIIPLG1HRh-8wq349BoL5eykc62cTh9QkARUXGI6NcD-rKRq93d_fm4_2SfKhNGXZLocdvfOyILLTPKXvS-HOt,33F15D18-6ED9-49A1-9D77-26643271E32C
697,8916,com.moodle.moodlemobile,Apple,"iPhone11,8",iOS-fcm,16,ct6DaGZiC0SruNggOQvuS5:APA91bEYq-aDNeKAC1glZpxD8VK_PrAt2KPl39oddvEWdlrUuoLbdtwq0yxj03bDb_q9iTjfRgXjYIGftdzYvUaxzeoRyMe_l4Tly5585wnUYAZXZJYYtUo2i4mUDUI3x-oGQvQ2G6JR,BF430480-68AD-4EEC-BF3F-7D894B7E43E2
698,8138,com.moodle.moodlemobile,Apple,"iPad12,1",iOS-fcm,15.6,e6DZpAm2RURpoKK8i6yp5M:APA91bGDyqSprH31Zzu8HusQdc_i2xR7E1NgFHLiRY6pjC5ERpvUEong_I0yh3HF-M0QUMl3g-WgT4OIuncKhZTInYLDc6qGxac1IR1pPeGDL31G-OMGFdw10i3nePRQC-tqHQ-lye5O,13368E8D-4DC0-47A3-AC7D-74F4BAC0CBB8
699,8141,com.moodle.moodlemobile,Apple,"iPhone13,4",iOS-fcm,16.1.1,fgm3OHfBdUklj6fbRdklb_:APA91bEsTpg0t68bSDSC7kUaBhvfz_-bvD41dQjPHtX4Q43lEEIF6tQsywMzJHRGtLenDVLhiu3Hg3faWxXfWeGK5VrUbZykyq0tQuLQgR5PPLBKVbzpRY_vXSmcDhMRYdllaNktZv7e,31F6AB36-82B3-4F71-A562-8B33B6D82E02
700,6091,com.moodle.moodlemobile,TCL,9081X,Android-fcm,10,dIatuHz9ShC17yC-i2O5Rh:APA91bE5SOUVGQVhOCQ0XmfiQEUH0Il6sb-488-YOqpePw0jA0IIetsJaoJUly6mjO71ParjP0OooglIPG_V5xqHaI9LdzS42asjsOB7OjDKjd4ueDpUGm5mwh9odrTTLHNf_KOu83HC,580bbfc5a817ace3
701,7779,com.moodle.moodlemobile,samsung,SM-X205,Android-fcm,12,ewtgq8isRPmgMHL6NlZ3d2:APA91bFEg5BYjd68dwGl-qo325dnqXrWUUeSivNadp10qiC9VSazc1GG6QUiuMHAp_8JakCDClH3FBAW-Wr1Sr0QQPllngjtbGInnDVk6i_sBRb3F1utwPkI2RUF8UN72lSDsTgkH_jU,9c61c662891a65eb
702,3468,com.moodle.moodlemobile,Apple,"iPad13,1",iOS-fcm,15.4.1,fg_lGBtGQ0KFpahO--3weN:APA91bGSMPXdBfmyyzawcLo_oh9UMMty7dMjE5dzws1vseW2rxp6pd3OFpRtTzgo8WPfP3TUJ_1rDr-hIExO1xvSFp7CtvxIGO8SHifiEOwT72EeClQqsDeaNzzF_GTCTSv9ES_PK3h3,1AB38392-C307-487C-BC95-66982C192DCB
703,7928,com.moodle.moodlemobile,realme,RMX3521,Android-fcm,12,futizGl9QGOOvsA84w9R_t:APA91bEDq9rr_8omZYxWtJiBX3JkjTq5mEX31XR0RcgN_YmeBDhVZccCJbuTRwDESHzHMCBp3jRgucUoMfvl_lTSaNYcAJVKpP3m78Rk62ioFwL45ZYcO0WNRVCp7FWTPC4k_ZLe9djU,fc07082e67351afb
704,7038,com.moodle.moodlemobile,Apple,"iPhone9,3",iOS-fcm,15.7,euPGcmp8DU55pRQ1OWkyp9:APA91bHoSz2yL07kEWiAGNpdPgsUX3UuWHTofeVjNW4HGS2UNcAAw20Jk4de33MAuBbnoJbfwfESBocOnfHr4m__uCKRZXKJsHa2uR-jdnFQjQgdDwqufUPH82Q96TeW7sAgFe0VxaNO,FC5F3AD9-4635-496A-8EEE-9604315771E0
705,6186,com.moodle.moodlemobile,samsung,SM-T505,Android-fcm,11,dKaKekTZQ4mJizs6Ft-MmJ:APA91bG5i1etG_zyMbRcUWX1anJZnGuEWUIIgKvTBt2oyqzNysXjIhOerEy9iu6g2ehtp8I-kVTMMMDUoyu7ngacfPcechq9YkToWSriGE8JOpJRK-c9koOBAagRT_zI90DkBeRvfiiZ,e13fa51f7eb40153
706,5648,com.moodle.moodlemobile,INFINIX,Infinix X670,Android-fcm,12,eUdE4OoLRGW6hgfh67Ci3q:APA91bHBZPYDC-o9gjcLf172IPxuNCR1gKAY2zgtOJttmwvQSsvMFKhpn-E936WvkoNhllJ3M7gtU0jllbjN3ApD5Ji0nT8qT5M82rQjCKDyU1dMpD3leegTXPuat-lCx6Syd-B4fecA,7f7ffca3f4faeeee
707,2721,com.moodle.moodlemobile,Apple,"iPhone15,3",iOS-fcm,16.0.3,eH-vRHXz30setiogRu3xLj:APA91bHQSTnmVvIZJHHbPHS-fL6QMwMuUwbyZXDYh_Kx3bSzfSQ2ReIpcODeGXnNIwV41KrPIk3YG9PWq0vu2e2guPPMMe8OBgwZzUs5372r9fdf1NgDUsaGRDOX5pVOHC7PSHGcQ3HS,329C38CC-594E-4336-96FC-75A4C78A4882
708,4822,com.moodle.moodlemobile,samsung,SM-T225,Android-fcm,11,dSmkx8dxQAWc5TmOg6eRC2:APA91bFOnhDkullKJ7bRVTjVtvha65nbPTAiQRdXGg9cbEVIT2lF_eKKTq28CXTRj9IcLUlldpsv4j8kBTSTZioxcfQhWcd3BL6tr_4Y-GQYS3mpHemLqrTG8AluHo549UqUzX5KtzAd,b90c870bbb523bb1
709,7972,com.moodle.moodlemobile,Apple,"iPhone12,5",iOS-fcm,16,fBImfBJ8SkJto007yNcdDx:APA91bFTBijZVjiAHlmQ-PRb3R-J6KeyrwwkB1c_hCC7aysMoCji3c8Oyn4cGFTG3E9I14ViudcplrMuhRXdO2Mdlbe5sz6bvvyhhjcUsoN7yWNLqvTq8ZY_Ur8gu2JuqbuGT8EC970u,02E71841-BAB3-40D7-8559-E463248582ED
710,6308,com.moodle.moodlemobile,OPPO,CPH2251,Android-fcm,11,eofc17bHRqqu5TgvNdT8gK:APA91bHky0g2ukTZFe2kdRd4dLrAKvDVGfsBWD4CVEpEwEHaeeDtV5CRcwln2SgqVuMv6twLw4Xa9wr74oImEflpWoVYE2HV5BHuzewlDrpfBJrLFmZu3Sl2WsLC1XWjr8hDnBo5abws,6e4af34953e242a0
711,6792,com.moodle.moodlemobile,Apple,"iPad12,1",iOS-fcm,15.6.1,dMI72jtT9Ub8rwU2HhqGvj:APA91bFAS0v85WHHXKfSjiRI4rzYoapnINHF61QkibhjYqYQcWbSqTpDC3CCNLxu37Cp8u71N2SBi6hAVoDrBtbL_Z1KOD8h30pqsHQkaZhXruHk0ypq5pkarPXyweusLVIsAU2NUixt,49D2AB4E-5089-4A7B-8B66-854930387DA7
712,6243,com.moodle.moodlemobile,Apple,"iPhone14,5",iOS-fcm,16.1.1,dhdKIlZbUU-lm5f9_K55k-:APA91bHpq4EguQ8gDBa8P69kjPlVnyWmIjcNI7sTGRLwkueMFmocX5vOFAK-uIp3OMDkd4EokCUX-n0gsXY9D6sJ3Yl7Ng3DLSD4IwVpDXFatm1LWXfpdm9P8qTHl5wbW7XoI8lMN-u4,75310B72-AB3D-478D-8A2D-C2CDB8C75D87
713,5898,com.moodle.moodlemobile,realme,RMX2061,Android-fcm,11,fnl1lZMjTSGv4IM9G4XRlr:APA91bHdnxTgqqxO_3GJB1Wu-yw3mWOzh53hVpSf3tDqxJwTRAb8SM3kmoemOC2lS6F5LHg16YceWoqZxjdzcz-1DO3cJff8pOBPzpz5FUvlx3MRZGdpjj0SG2JfM5VOPsQxOC5koYNE,e3ba88ef259977be
714,5866,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,16,eCk-DYeG0ErUmC1CPERNM0:APA91bFSELfelUwgwBsyppbT3wx6JLt_OM26FbJaE5prBGxbAUxGnLSV4TajVUDcGs6wpRgSyCpQG4bm7uI7S4bv3WnDvHKvS6214uwO8Qeg-qBJXZmllzZzMpEw0Frwpzzml9Uv3XNB,6142EE7B-E0E1-4E4D-A65D-C85D3C68D049
715,8915,com.moodle.moodlemobile,Apple,"iPhone13,4",iOS-fcm,15.6,d12qX_ohD0XSimdDQTqQmz:APA91bG9HUqBP4j5hzg4E2NRzNUch49oQT63d5KtwKeNmlIjYeBTDb9x6KnUP678NErxO51USSkg9hHHx8s0cLuL4ZcBSfYbCoY_pgzhDW9XA2T9nk5mXen99f6thW8pHXSTRhU2v_vZ,157DC015-06EC-4535-B083-A63C61609D2A
716,7815,com.moodle.moodlemobile,Apple,"iPhone12,1",iOS-fcm,15.7,fM7agapYF0U7jBj1Ecea54:APA91bE-ze3OeUyYsBi0PmFKpQJ5Kc-EyiYe8IiRrny7M7Kk4QYwLf1g-WTwsxRQzKBIm7Eiu0Cvw62q4-Je0fhhw4CkfL99uHHWT4YBuaENiMy9oWbWEU93-FUAzgUpEYurrxN1XTT2,0893183A-0744-4BC9-AFDE-2D653AF1DCEB
717,6503,com.moodle.moodlemobile,samsung,SM-T295,Android-fcm,10,cKBCvJWKTIiDW7bebWgCB6:APA91bEa9smMD3pOhlH_jcZqGY2UfEM6EOcE4GUm5Tgl5SV3DdkQ5FZaZDCggAE0WKCPHWg-FlzAU6KErZEZE_yzRG302sI8KiwemA5-qFags3NXUGZIut0d1z4EeYdlrkNUngtJFBc-,88b421f20d5850d8
718,5814,com.moodle.moodlemobile,Apple,"iPad13,10",iOS-fcm,16.1.1,c9DA_mkx0UpTtKbzyop_V5:APA91bEeQJZvT7EgmsRm6sNvWCVXAYO5uVJ36UKNxATyKwi6Z5nwnu7C_JYMUyBnzTfjZ1TZr1dL2XwrJlr3zHdiQKDv63c3Dj97Dew_mApg4s9pSHQ1PKTRiYRIoJiUrvCguhoyAF_z,B08CB952-6810-4301-9075-EFA6B9F4F090
719,7764,com.moodle.moodlemobile,Xiaomi,21051182G,Android-fcm,12,eGaCBSwQOAY:APA91bF2msnQ9sCZUm8Q-n8COjOcPc5mlsnXA1D6Himjv2N__6zUt588Ktocd93b2BGpVhqwUmNs4GqRo5CXYkhPZEtXoU50q9ybHoC_WAHbjnjmsDtdw-0fDXNgLPjnaJyVLh1-ifu-,af06bf900b36604b
720,5654,com.moodle.moodlemobile,Apple,"iPhone11,6",iOS-fcm,16.0.2,doPrmjq3gE9NiY_O86FoHU:APA91bGQUVGae2Vz7KZazP5lUWk2IUbVqxTooGbKAjsI-gtLBE5fpvHScopH0cwFzCeHD3liI8On7LBqRkdtvDa94ehV4Hr3o7rw4nMSKFSktefV0SZlk4dvtZISvOyGL21RTFjUEPdi,E8091868-0ABA-406D-B244-41C67D690C2D
721,6308,com.moodle.moodlemobile,Apple,"iPad11,7",iOS-fcm,14.6,cSosxF7s10atruTJixJXnG:APA91bF3T5qyLuWEjmD12v8pDOrbIsS8uCFeU9YqW6-LrwWCLjPuvACsbnF1K9K3o3TqNhvKocXBsZR2b-gE31sC0O64pYCMLcSPm91c-1LTsYTSGhoBCs_XUAzEzpdCkHFlt7GYv9YB,ADACEE15-A3DF-4BB7-B753-BC524610ED1E
722,5718,com.moodle.moodlemobile,Teclast,P80X_ROW,Android-fcm,9,cXadVvrGSRSIYUWPGbwdI5:APA91bEtSsiHBZGbslRn8HQ2Da7Qz3Tlf-wiExvKhj2LEKfgdPrQbl6gNOje8_xhWNttGSWwWX26PvAfdGAL6uDsZeYzJSchUejfh2--2M8a_6GjdLdQoC5KonyRnsNgCKp7XtIItMhW,1ce30b5d2bda0ffd
723,5814,com.moodle.moodlemobile,Apple,"iPhone14,3",iOS-fcm,16.1.1,dIpc3r_dMk94qBE5YSVnzE:APA91bGcsh5fS2MQTKvRgipD5sv87B6XO5kA5fUa020E58j10DafIMJmZ_8C2KnrVdRQz85TwMVUnalkZAaqHV6fGxmjxu2USK47UcYLVHbLOZ5Z7jcN_aXVMRO1sj8ZpjQbVSka8pMG,0C72405E-2902-4D7F-AE58-A05B4626FAB6
724,7695,com.moodle.moodlemobile,samsung,SM-P615,Android-fcm,12,fHmgBBZsRJKgoik8DUZ8OK:APA91bHq3uyeRZtuxrQGaUJQa1AJ_hT4s79GARtTuNzuzE3R1m-wisCpPVefYVXrd8Z3EyPLQ5SrXFTZwWSlkMJtPgM0JOqbW_lt-mgSBfdpUlGi44cYLqu2VfEc3fTwwCzK2ExBYaeY,ee106bb4994dfa5a
725,8684,com.moodle.moodlemobile,Apple,"iPad13,16",iOS-fcm,16.1,fErMcImpekUopJUwMjvy7Z:APA91bEh4sXDoCAsI0qmXXsfb_JqYyPZXZm6GygTk5PAaEWa4GCZIGglLwp1Gxn__gkrlMyGhXsBXxLuy10zxk2-iZjZ8Uu2iUl1IiXUePLCSsKTh1-P8RXYRt0P4z8_hdmPFmpSep4E,FDBCBE4A-E1CC-4824-82C8-08B6AEE1AF59
